"","Exporter","Importer","VoT","Quantity"
"29123","THA","KGZ",1590227477.32932,12.445234758255
"29124","THA","HUN",3912447599.78781,49.231955781542
"29125","THA","GBR",5052429985.65405,366.926417788402
"29126","THA","COD",25817.7619047619,23.8187860090476
"29127","THA","KNA",1583175608.18367,5.57350847087959
"29128","THA","TTO",2991109873.94493,54.4365869584121
"29129","THA","GEO",854630630.400398,73.898724242044
"29130","THA","DNK",4397950614.08485,39.3873694105994
"29131","THA","GIN",1785928649.56272,476.119347583661
"29132","THA","PNG",141895.347581552,169.87595300443
"29133","THA","FLK",38128,22.8251666666667
"29134","THA","TCD",108089.294117647,38.4461074705882
"29135","THA","BTN",2112274400.04356,8.85489708921068
"29136","THA","SLV",3542615011.18021,30.0837331907394
"29137","THA","MMR",303003.075925138,809.027548839852
"29138","THA","RUS",3408124502.33242,379.341279599568
"29139","THA","POL",3418692146.12336,96.2341175260241
"29140","THA","TKM",84136.4305555556,22.5655697847222
"29141","THA","PCN",9890.6,1.1338
"29142","THA","BRA",3735811820.21211,243.845648366262
"29143","THA","MWI",2139537934.88909,9.19634104684973
"29144","THA","GRD",2403466653.82812,5.18938631492292
"29145","THA","SCG",30333.6785714286,7.04505357142857
"29146","THA","COL",3309623538.4884,64.6903017287758
"29147","THA","NGA",783553.063323202,2069.76909685718
"29148","THA","COG",772236.658562368,223.764372116653
"29149","THA","BLR",1156655886.56796,40.8395725488094
"29150","THA","VUT",1033957.97808219,14.4042950629178
"29151","THA","KIR",805278759.379581,11.5685270621102
"29152","THA","COK",1212742714.81469,4.60481318391643
"29153","THA","CYM",86267.5090909091,12.0988580963636
"29154","THA","ETH",2484805229.25253,84.860461317723
"29155","THA","KWT",1585435.49758185,275.559035657093
"29156","THA","MYS",4796441438.87913,2055.22423032925
"29157","THA","MLI",3172890458.79271,383.989127184372
"29158","THA","LBN",3562163497.75833,68.6989938189148
"29159","THA","LTU",2382515227.5977,284.968500498593
"29160","THA","NPL",743689.067124736,74.1682994463294
"29161","THA","ALB",1003501195.77578,57.5795410623003
"29162","THA","GAB",1804195831.40124,330.642655999085
"29163","THA","GIB",34851.8571428571,6.04361374285714
"29164","THA","SPM",2358,0.13
"29165","THA","ESP",4536691363.61066,656.635591789414
"29166","THA","IRN",3441167705.073,980.733233551796
"29167","THA","CYP",3461279447.68683,24.858246051799
"29168","THA","URY",2867381426.72789,15.7638850514797
"29169","THA","CUB",3303201488.17954,65.9130196943194
"29170","THA","WSM",1613748384.28277,21.7186498131813
"29171","THA","SHN",42927.7142857143,25.6460714285714
"29172","THA","DOM",2579349261.66919,119.071837049454
"29173","THA","ROU",2398359363.47073,165.457254357167
"29174","THA","KAZ",1480033816.78282,32.3990910273397
"29175","THA","LBR",126202.95532646,197.08617952921
"29176","THA","PAN",1318159278.78069,44.8659787195675
"29177","THA","PER",2843772653.54718,79.0982498893839
"29178","THA","GRL",1532963.24454148,2.80273063973799
"29179","THA","DJI",385536.600896861,189.348172471525
"29180","THA","KEN",2664017749.23174,244.618212583591
"29181","THA","HTI",169958.089552239,52.1524762537313
"29182","THA","JPN",4975570019.70214,2601.91143841984
"29183","THA","UKR",2969941728.18617,96.0732151220612
"29184","THA","VGB",48390.6363636364,36.4552555844156
"29185","THA","AZE",2131386960.92201,83.5443149084092
"29186","THA","BHS",743194721.036649,42.2217550102565
"29187","THA","BRB",3141126046.53333,11.7479864805068
"29188","THA","MDA",539880356.409859,12.0131794679549
"29189","THA","BFA",1599716367.8982,830.640271737191
"29190","THA","CPV",1125043645.69725,568.090047183532
"29191","THA","CRI",2971730360.93809,29.8696427882618
"29192","THA","ARG",2995259404.44195,96.4984233919121
"29193","THA","OMN",2710926967.23449,144.833605739702
"29194","THA","BLZ",2380266171.79586,21.459978712874
"29195","THA","QAT",3292549318.84018,277.067336147546
"29196","THA","ERI",86854.7068965517,41.0293103448276
"29197","THA","ANT",1510525528.54249,13.7388671789582
"29198","THA","MRT",3648618380.22449,979.601244108203
"29199","THA","IOT",30554.3333333333,3.91711111111111
"29200","THA","AFG",426912.849364791,168.316017210766
"29201","THA","SUR",1703652626.85764,31.9601643075401
"29202","THA","VNM",4726746380.08844,2681.27074376609
"29203","THA","MAC",2670141765.07887,108.70971879252
"29204","THA","GUY",1201528887.1048,22.3701017900396
"29205","THA","SVK",2984986622.26099,31.7228482053586
"29206","THA","YEM",2579903992.10282,732.683909871966
"29207","THA","KOR",4310709650.20316,1568.25414181758
"29208","THA","IRL",3454367541.33216,76.3571263250813
"29209","THA","SEN",3179012851.67208,2663.91502969582
"29210","THA","ISL",3332130670.20425,6.46442307296228
"29211","THA","STP",840140.833333333,168.304869555556
"29212","THA","PRY",2484339113.71026,42.2516599800303
"29213","THA","EGY",2971256733.27271,243.964228531119
"29214","TGO","AGO",83967.4090909091,68.0495909090909
"29215","TGO","COM",213173,2.53945454545455
"29216","TGO","ZWE",2873513,0.43
"29217","TGO","RUS",1691228,364.0200343
"29218","TGO","ISR",1455737.125,2.80760055625
"29219","TGO","SUR",7744,18.064
"29220","TGO","AUT",3203835514.46341,19.6742682926829
"29221","TGO","DZA",1714754594.95,559.1537414085
"29222","TGO","CYP",484234.5,14730.1215
"29223","TGO","BEN",1797978442.86762,377.966683757097
"29224","TGO","NIC",5901.25,19.14375
"29225","TGO","UGA",362322.4,34.723543
"29226","TGO","MKD",2025853,0.985
"29227","TGO","AUS",890370787.875,2976.27159071875
"29228","TGO","GNB",24201.1111111111,36.8892222222222
"29229","TGO","SRB",5091623045.66667,92.7033333333333
"29230","TGO","ECU",1319855,0.91
"29231","TGO","TUN",215525935.454545,533.083670354545
"29232","TGO","NCL",2637823794.77778,0.255666666666667
"29233","TGO","CMR",1000019455.73571,41.4043450145429
"29234","TGO","POL",3165928319.64516,1041.08481913871
"29235","TGO","ANT",2241,0.17
"29236","TGO","ARM",1458667.5,0.6295
"29237","TGO","SVK",2093678662.2,14.179
"29238","TGO","GMB",221062510.011905,21.6533880952381
"29239","TGO","MAC",3557,40
"29240","TGO","UKR",3253491175.66667,125.817596666667
"29241","TGO","DNK",1053516627.14286,200.751485714286
"29242","TGO","CHN",1087931591.68889,709.875273099993
"29243","TGO","JPN",1515818266.57576,29.6447878787879
"29244","TGO","VGB",66612,26.25
"29245","TGO","PAK",12313939891.92,773.396460484
"29246","TGO","BDI",11266.6666666667,0.037
"29247","TGO","CAN",1921117694.00758,54.5145407660227
"29248","TGO","PER",430687,299.534
"29249","TGO","MUS",994230.25,11.035
"29250","TGO","NOR",3997857543.22727,19.3962272727273
"29251","TGO","CPV",1377,0.44
"29252","TGO","EGY",15231374993.8235,1467.70596078431
"29253","TGO","SDN",1140800.75,4.81825
"29254","TGO","URY",7226607216.92308,10589.7687973077
"29255","TGO","BFA",4703337990.70455,1933.79061104297
"29256","TGO","IRN",11099,3.343
"29257","TGO","KHM",4828362501.66667,10.3666666666667
"29258","TGO","COK",7194,17.622
"29259","TGO","GEO",26285,16.02
"29260","TGO","MLI",2425021772.99814,1730.56967631728
"29261","TGO","LCA",17529,30
"29262","TGO","VNM",1312334419.2766,1616.0392108983
"29263","TGO","MEX",7684058554.69231,83.8456923076923
"29264","TGO","BIH",20535936961,23.5195
"29265","TGO","LTU",44787923934,23.8
"29266","TGO","COL",6039.5,4.639
"29267","TGO","BRB",2700148648.75,20.08225
"29268","TGO","MOZ",27141.625,21.955125
"29269","TGO","PYF",2059.5,0.044
"29270","TGO","N/A",1432632.66666667,1138.17666666667
"29271","TGO","WSM",3574845.5,0.768
"29272","TGO","DEU",1338642313.82305,828.791128205707
"29273","TGO","DJI",51249.25,8.81125
"29274","TGO","MDG",26722.6666666667,0.496
"29275","TGO","GNQ",50046.6875,107.829671875
"29276","TGO","PRT",1752565560.17949,736.407758718974
"29277","TGO","CHE",3390731404.26761,111.089422526977
"29278","TGO","THA",2273768578.14286,1421.70558341143
"29279","TGO","ROU",533240.666666667,5270.23166666667
"29280","TGO","HKG",976680216.092308,227.665134285462
"29281","TGO","LVA",54752981816,1.6
"29282","TGO","MSR",2223,2.5
"29283","TGO","GBR",1995922269.37209,55.3549409179008
"29284","TGO","NER",3063221132.53634,609.423177743647
"29285","TGO","FRA",2197511565.25245,75.3168072635386
"29286","TGO","BRA",2538359610.52941,35304.1450129412
"29287","TGO","ETH",551457.8,26.3286
"29288","TGO","BGR",4710788530.33333,14.2297566666667
"29289","TGO","ESP",3759460137.35606,655.372327520015
"29290","TGO","CRI",22596,5.997
"29291","TGO","CYM",2271,1.5
"29292","TGO","MDV",8445,80
"29293","TGO","ARE",3590653443.84211,180.354657894737
"29294","TGO","BHR",15090080288.4,445.2604
"29295","TGO","IND",4061889418.11811,23537.2759414693
"29296","TGO","STP",323153.336842105,32.5123940210526
"29297","TGO","SWE",48876,29.674625
"29298","TGO","NZL",5720990354.66667,21716.5098275
"29299","TGO","EST",1971533.25,222.2595
"29300","TGO","MYS",4509278751.84375,1029.88612068781
"29301","TGO","PRK",12922.5,25.266
"29302","TGO","COD",120261.020408163,45.9210204081633
"29303","TGO","MRT",3826728960.42105,2583.67835533368
"29304","TGO","ZAF",716563.894736842,14028.4207119421
"29305","TGO","MAR",5441127515.58333,787.366329927083
"29306","TGO","TTO",6491,1.35
"29307","TGO","SVN",1732755,19.836
"29308","TGO","BEL",1830847404.5498,362.246621166267
"29309","TGO","ALB",1394521.6,249.0898
"29310","TGO","IDN",2963640035.78378,1610.7018206027
"29311","TGO","MNE",2695,0.68
"29312","TGO","SYR",1367889,46.84
"29313","TGO","CCK",30444,28.9625
"29314","TGO","SOM",29075,6.5
"29315","TGO","GRC",682494.153846154,53.65
"29316","TGO","CZE",7192425903.91667,22.9664166666667
"29317","TGO","TON",386633,5.136
"29318","TGO","AND",25741,9.421
"29319","TGO","GIN",866629255.637795,89.4901568818898
"29320","TGO","ISL",170643.333333333,442.056
"29321","TGO","KWT",3979149.33333333,4.86677777777778
"29322","TGO","GHA",1085764995.84694,1533.51336974335
"29323","TGO","JOR",6641.25,39.8
"29324","TGO","NGA",738256.109589041,1830.27625285753
"29325","TGO","ITA",1635993542.24852,308.881056645562
"29326","TGO","LBR",61996.9090909091,44.8331818181818
"29327","TGO","QAT",2449124.66666667,39.9106666666667
"29328","TGO","MMR",6178,9.02
"29329","TGO","NLD",1873129123.14744,487.142186406489
"29330","TGO","VEN",3233034,56.361
"29331","TGO","SCG",1608,1.783
"29332","TGO","HRV",9583330401.36364,21.1123636363636
"29333","TGO","SAU",63026.7142857143,53.3691428571429
"29334","TGO","HND",15075,32.52
"29335","TGO","MWI",12095.5,0.391
"29336","TGO","TCD",151091.459016393,160.673590163934
"29337","TGO","KOR",23866483.2380952,3006.70544285714
"29338","TGO","USA",2084123160.48538,338.262640488304
"29339","TGO","TCA",61434,66.317
"29340","TGO","IRL",906728886.722222,1091.17247403333
"29341","TGO","PHL",1388378644.61538,7159.93415384615
"29342","TGO","CIV",1070983911.39103,83.4865054429913
"29343","TGO","TZA",452191.25,3.07175
"29344","TGO","TUR",2281732451.82353,1283.20311764706
"29345","TGO","SLE",23933.7142857143,38.9351428571429
"29346","TGO","CAF",275329440.362637,5.64873366680586
"29347","TGO","YEM",15327,57.315
"29348","TGO","LAO",128781.333333333,28.4213333333333
"29349","TGO","NPL",1118280.25,254.7695
"29350","TGO","RWA",259769.074074074,4.65989377777778
"29351","TGO","KEN",436606.833333333,6.13666666666667
"29352","TGO","JAM",14559142268,0.281
"29353","TGO","SGP",46874.2666666667,789.632733333333
"29354","TGO","COG",712587.608540925,142.545516101068
"29355","TGO","ZMB",347607.285714286,11.0182857142857
"29356","TGO","KIR",3756,3.5
"29357","TGO","LBN",711622153.926829,9.47329843170732
"29358","TGO","GAB",1593567370.08007,135.202815357871
"29359","TGO","SEN",1842948091.13568,305.714382111842
"29360","TGO","HUN",1643976.2,20.293
"29361","TGO","BGD",3898173914.78947,861.681726554737
"29362","TGO","FIN",19629063347.2,1478.70000584
"29363","TGO","PAN",56667.5,129.577
"29364","TGO","LBY",1721628,3.5735
"29365","TGO","BRN",121779.142857143,620.413
"29366","TGO","PRY",30818,2.388
"29367","TKL","IRL",505376228.823529,1.49369607843137
"29368","TKL","POL",123277.47826087,1.14991304347826
"29369","TKL","HKG",4414.75,0.42703845
"29370","TKL","NZL",560996.44,0.92372
"29371","TKL","USA",1265603732.48476,19.7119616056037
"29372","TKL","SVN",14563106933.5556,34.9045555555556
"29373","TKL","GIN",5750975,26.5
"29374","TKL","MEX",438973.1,1.1817
"29375","TKL","KAZ",1421351.66666667,0.282
"29376","TKL","BIH",1974797.66666667,0.982166666666667
"29377","TKL","IND",2316861004.10714,0.454107142857143
"29378","TKL","DNK",618604.875,1.178
"29379","TKL","LBN",336575.153846154,1.01902564102564
"29380","TKL","BDI",5341698,27.1385
"29381","TKL","RWA",2682490,18.006
"29382","TKL","GHA",424572.25,30.2615
"29383","TKL","GBR",725104897.108108,0.684094594594595
"29384","TKL","MLT",6104530212.66667,8.79666666666667
"29385","TKL","DOM",35526967167.5,348.25825
"29386","TKL","VEN",2354700.25,37.7895
"29387","TKL","BRA",3740758.6,38.0754
"29388","TKL","NLD",1066278453.55556,1.54894444444444
"29389","TKL","AUT",1178352.25490196,6.04929411764706
"29390","TKL","BEL",520828.826086957,22.7127173913043
"29391","TKL","KOR",2433963151.7875,1.6733625
"29392","TKL","ETH",109656233.888889,100.578
"29393","TKL","DMA",14893268647,3.881
"29394","TKL","ITA",1148663415.56897,26.5761896551724
"29395","TKL","DEU",1328579966.88372,2.79762790697674
"29396","TKL","NER",2575189,7.845
"29397","TKL","BGR",331813.4,1.1518
"29398","TKL","JPN",3044899744.86957,4.09458385086957
"29399","TKL","SWE",2593426374,2.24578787878788
"29400","TKL","BGD",200028169.733333,194.319844444444
"29401","TKL","NGA",1717511.92592593,268.507333333333
"29402","TKL","TTO",2737342.88888889,6.63355555555556
"29403","TKL","YEM",2274380846,5.768
"29404","TKL","TUR",4535.33333333333,0.0385
"29405","TKL","MYS",3510850517.58824,16.0978664705882
"29406","TKL","BEN",1053306,0.658
"29407","TKL","CMR",1792641,2.09
"29408","TKL","GTM",971840.666666667,13.2673333333333
"29409","TKL","ZMB",7329.6875,4.665875
"29410","TKL","SVK",6527,0.311142857142857
"29411","TKL","IDN",1335177.6,21.8594
"29412","TKL","FIN",14300,0.0803333333333333
"29413","TKL","VCT",1208168.5,0.2
"29414","TKL","MDA",8014407201.125,2.226875
"29415","TKL","MWI",2119481.0625,27.0055
"29416","TKL","NCL",228,0.023
"29417","TKL","EST",1137.875,0.229
"29418","TKL","UGA",1528207.2,12.6576
"29419","TKL","THA",2961513429.08333,83.6367857142857
"29420","TKL","ESP",81248.4237288136,0.913389830508475
"29421","TKL","TZA",5739599334.35294,19.038
"29422","TKL","PER",652499.538461538,1.09357692307692
"29423","TKL","UKR",1206915,0.603
"29424","TKL","ROU",17966.3333333333,1.65233333333333
"29425","TKL","BOL",10252759652,5.985
"29426","TKL","NIC",18396.6666666667,0.388
"29427","TKL","PYF",1352,0.05
"29428","TKL","BFA",5985676,3.26
"29429","TKL","GRD",3533010.375,1.749125
"29430","TKL","FRA",1550707648.45353,7.49396125318959
"29431","TKL","GRC",426939.666666667,10.7423333333333
"29432","TKL","LKA",1252446.8,31.3999
"29433","TKL","CZE",952605.307692308,2.74926923076923
"29434","TKL","ZAF",23090.6024096386,5.37605420027651
"29435","TKL","KEN",13623450239.8,5.51677330827
"29436","TKL","MDG",38556,1.3405
"29437","TKL","FJI",2629,0.457
"29438","TKL","LCA",1100606,1.318
"29439","TKL","COL",868960,1.2295
"29440","TKL","ZWE",3880,0.2685
"29441","TKL","MOZ",1446740.85,12.62671559
"29442","TKL","MKD",3008.33333333333,0.0646666666666667
"29443","TKL","SAU",2796442,398.1045
"29444","TKL","PAK",34982153219,29.6
"29445","TKL","SRB",509223.111111111,0.482444444444444
"29446","TKL","BRB",6204901923.11111,22.2745555555556
"29447","TKL","SDN",1234611.4,0.2088
"29448","TKL","MUS",7554.66666666667,0.0546656177777778
"29449","TON","PAK",28332,1.50966666666667
"29450","TON","WLF",1670752,2.44
"29451","TON","SDN",553809,0.6786
"29452","TON","JPN",4597760399.03846,338.841520698744
"29453","TON","MEX",3977862,1.1255
"29454","TON","BHS",34104,0.002
"29455","TON","NGA",614373,45.6459523809524
"29456","TON","COK",6464388650,3.0415
"29457","TON","ISR",1796387,3.438
"29458","TON","BEL",175604.333333333,8.74866666666667
"29459","TON","ETH",2385906,4.214
"29460","TON","NZL",2992877585.7173,84.9843348822582
"29461","TON","BLZ",1086,0.476
"29462","TON","DEU",2504735069.89655,1.8539292922
"29463","TON","CHN",1054814.54545455,22.6641860909091
"29464","TON","CRI",7480749225,15.9865
"29465","TON","AUT",4768166.5,0.3
"29466","TON","ITA",3127193552.17949,4.02205128205128
"29467","TON","SGP",39439.8,3.1118
"29468","TON","SVK",31406.8,0.4544
"29469","TON","FJI",1438963531.60185,3.63581256763056
"29470","TON","GBR",1207259657.0625,78.40671875
"29471","TON","HKG",1584652023.93939,13.3382690669697
"29472","TON","KIR",3720178,0.3338684
"29473","TON","ESP",1403895,27.826
"29474","TON","GHA",13494263816,11.023
"29475","TON","KOR",3221212628.15385,157.736015416385
"29476","TON","KWT",2968.5,0.014
"29477","TON","GRC",6895295,7.64
"29478","TON","IND",8455400016.81818,92.052
"29479","TON","NLD",14832788735,0.71875
"29480","TON","PYF",2702564427,4.5635
"29481","TON","IRL",139814.444444444,1.25355555555556
"29482","TON","VNM",2042025,159.864
"29483","TON","IDN",1326026.375,398.709625
"29484","TON","PHL",39296,0.896
"29485","TON","CUB",1166,0.031
"29486","TON","WSM",534172772.671642,6.65400550746269
"29487","TON","SVN",4659866.66666667,1.49833333333333
"29488","TON","BRA",12826,3.5384
"29489","TON","CHE",711730.333333333,1.88666666666667
"29490","TON","GAB",13755915253,2.34466666666667
"29491","TON","FRA",2402205360.1,4.21893333333333
"29492","TON","NCL",449123,8.4114
"29493","TON","MDA",7383,0.076
"29494","TON","N/A",39439.3636363636,185.936090909091
"29495","TON","BEN",4458,4.655
"29496","TON","TUR",1979,0.032
"29497","TON","COM",212074.2,0.2246
"29498","TON","CAN",2889316681.21053,2.36684623684211
"29499","TON","THA",976,0.105
"29500","TON","HRV",310573,2.5395
"29501","TON","DNK",9448.25,1.02775
"29502","TON","POL",1056913,22.624
"29503","TON","ARG",1936116.75,0.429
"29504","TON","BIH",1191493,8.808
"29505","TON","MKD",1785,2
"29506","TON","VUT",101819,0.3
"29507","TON","ASM",17618.9375,17.45890625
"29508","TON","PNG",1467.5,3.075
"29509","TON","GUY",2275,0.258
"29510","TON","QAT",17607,1.283
"29511","TON","ZAF",1085.5,0.032
"29512","TON","BOL",153,1.1
"29513","TON","USA",4083712090.10219,29.3759038203715
"29514","TON","AUS",3341705112.69444,39.6231428292796
"29515","TON","MYS",7542.5,0.215
"29516","TON","MOZ",6864,0.179
"29517","TTO","CYP",163885.666666667,20.0052222222222
"29518","TTO","CZE",3140486522.7551,7932.12871310204
"29519","TTO","DMA",4593219968.18646,110.187614480666
"29520","TTO","SYR",1016050.33333333,1330.415
"29521","TTO","KWT",1378223,12469.8144
"29522","TTO","MNG",7937,0.939
"29523","TTO","LBY",5865.5,0.3245
"29524","TTO","BOL",2437812517.37778,2.06936496072
"29525","TTO","NER",2080176,2216.401
"29526","TTO","ABW",720110994.947785,197.395447743362
"29527","TTO","VUT",2182,0.09
"29528","TTO","TUR",1661031283.52778,3424.02052777778
"29529","TTO","NGA",1416974.16239316,2579.34863706248
"29530","TTO","CHL",4153261826.58209,2787.06461312807
"29531","TTO","BFA",5174137190.2,1727.584
"29532","TTO","ANT",2617811252.29669,780.079527930344
"29533","TTO","GEO",1297811,53878.43
"29534","TTO","PER",1648062647.75676,5108.58568514865
"29535","TTO","VEN",2532207095.10504,116.676135431927
"29536","TTO","COD",4393.14814814815,2.93696296296296
"29537","TTO","SRB",2125187.44444444,16.266
"29538","TTO","IND",2283919074.75758,9159.12341051876
"29539","TTO","GIN",4402.5,3.4115
"29540","TTO","AIA",685983,180.567533977669
"29541","TTO","GNQ",104258.333333333,13.756
"29542","TTO","SLE",64384,41.1775
"29543","TTO","GHA",3528769271.45455,455.480207272727
"29544","TTO","BTN",2618,19
"29545","TTO","YEM",3916937347,2.07
"29546","TTO","CPV",7666343986.6,772.5622
"29547","TTO","MDV",989,0.094
"29548","TTO","SEN",3337861848,7687.3931176
"29549","TTO","GAB",459479.285714286,0.991265042857143
"29550","TTO","QAT",1000546,4463.52014285714
"29551","TTO","URY",2938695003.0625,37.2845
"29552","TTO","TCA",36291.1304347826,7.25994202898551
"29553","TTO","FRA",2824031599.53131,3632.98625661117
"29554","TTO","FJI",21376605596.5,0.64364025
"29555","TTO","AUS",1165300089.11475,393.251364535786
"29556","TTO","CRI",3073085419.06818,2550.38874080276
"29557","TTO","LBN",1277453.72727273,5.21072727272727
"29558","TTO","KNA",3855296926.62418,152.925481225804
"29559","TTO","EST",2025520.57142857,2.60071428571429
"29560","TTO","SWE",1369092470.175,138.881904987707
"29561","TTO","HRV",71914.4074074074,0.742074074074074
"29562","TTO","GIB",920791,15508.2605
"29563","TTO","ARG",1968799555.50704,14588.3974381551
"29564","TTO","CHN",1999073086.47518,4049.45638644839
"29565","TTO","FIN",2022423864.36364,965.454925185818
"29566","TTO","GRD",4889093483.7227,164.414329370511
"29567","TTO","LVA",2064,0.172
"29568","TTO","MAC",15720890628.7778,0.467888888888889
"29569","TTO","SAU",1364110199.08333,542.384361111111
"29570","TTO","NCL",3825,0.0655
"29571","TTO","VGB",99312.3838383838,669.216601010101
"29572","TTO","SCG",47796,80
"29573","TTO","BLR",7456477467.5,0.4775
"29574","TTO","ATA",4172597808.57998,236.630682681808
"29575","TTO","MSR",3535494393.88443,63.8734678177844
"29576","TTO","MEX",1624731954.68679,20672.6513739286
"29577","TTO","NZL",3281864516.7037,7.6376194787037
"29578","TTO","MLI",41372,3.942
"29579","TTO","DZA",53661.268907563,42.3274453781513
"29580","TTO","ESP",2774557174.23913,88525.1276128616
"29581","TTO","SPM",7522,4.815
"29582","TTO","BEN",2722918.5,7537.60725
"29583","TTO","TCD",2337,2.89
"29584","TTO","PYF",356095.666666667,0.095
"29585","TTO","IOT",1974,0.065
"29586","TTO","ETH",2117995.75,1.53525
"29587","TTO","MLT",6731939667,3.89894422
"29588","TTO","ROU",2535179284.83333,1.63497565555556
"29589","TTO","GRC",1661739944.42593,3439.01653080741
"29590","TTO","JAM",4085797612.3546,2779.69330144205
"29591","TTO","SMR",31883.4230769231,8.91842307692308
"29592","TTO","CMR",2902822.7,1218.7379
"29593","TTO","SVK",6039.75,0.128375
"29594","TTO","ATF",662811.4,1122.994
"29595","TTO","AFG",4599,3.62
"29596","TTO","CUB",2467971980.65297,1033.65082999786
"29597","TTO","RUS",1303670191.82353,9.89258823529412
"29598","TTO","COG",17948,0.9895
"29599","TTO","PRK",475239.866666667,5963.15786666667
"29600","TTO","CAN",4138916822.14061,3665.22357631455
"29601","TTO","NIC",3330050757.68518,2602.34735608859
"29602","TTO","ARE",3004712798.12281,44.5924918021105
"29603","TTO","COK",24709,0.23
"29604","TTO","GTM",5086416506.68519,3168.52986840613
"29605","TTO","ZMB",1928,0.967
"29606","TTO","NOR",58336593.6727273,471.655647694818
"29607","TTO","PRT",2035452601.66667,45643.6697234556
"29608","TTO","UGA",7402,2.56066666666667
"29609","TTO","SYC",62535,127.145
"29610","TTO","MYS",713583.777777778,165.845598888889
"29611","TTO","SUR",2481037283.45444,827.764725084341
"29612","TTO","SLV",3233324557.33628,2298.3910701779
"29613","TTO","IDN",2284458548.63415,8138.20370731707
"29614","TTO","SDN",633327.034482759,3.43975862068966
"29615","TTO","NLD",1898813329.12865,5360.78075774168
"29616","TTO","AUT",442740207.373134,3.908575578
"29617","TTO","PAN",2300818391.81034,3840.58157366177
"29618","TTO","KOR",902596232.166667,17574.0322994048
"29619","TTO","LKA",1448267680.38889,15.9244016666667
"29620","TTO","DNK",377579516.561404,0.875240776842105
"29621","TTO","ALB",45217.2307692308,60.3000769230769
"29622","TTO","ISR",227281.666666667,1.49366666666667
"29623","TTO","BRA",1492119430.40404,9855.46251852371
"29624","TTO","DOM",3866426886.27756,5654.97796919797
"29625","TTO","CXR",2851.5,0.65
"29626","TTO","TGO",1181117.16666667,1431.86175
"29627","TTO","COL",2217609746.09125,8421.7778231476
"29628","TTO","ECU",2794333486.08392,1689.80234252013
"29629","TTO","ZAF",1948568367.90909,3863.14784041504
"29630","TTO","SVN",2642631812.96,9.1784
"29631","TTO","AZE",604570.916666667,4.63326475
"29632","TTO","BMU",959940.145631068,6459.411
"29633","TTO","GUM",7383.66666666667,14.5236666666667
"29634","TTO","PHL",6768.69230769231,2.08646153846154
"29635","TTO","GBR",2066072079.93193,3638.70239685916
"29636","TTO","TKM",14168.5,13.5575
"29637","TTO","BGR",3533642785.54545,205.240818181818
"29638","TTO","KEN",606929510.352941,1.81903759922941
"29639","TTO","ARM",1466967.66666667,401.076666666667
"29640","TTO","BIH",8061,4.7925
"29641","TTO","JPN",5162148516.59783,12101.6311982876
"29642","TTO","N/A",388960.885714286,4918.50322857143
"29643","TTO","MAR",2159336.77777778,16369.2623766667
"29644","TTO","HKG",3613272855.35,348.734133296565
"29645","TTO","LCA",3843428462.90999,203.389114374337
"29646","TTO","GUY",3125279230.66146,641.187053573701
"29647","TTO","MDG",4464917337.77778,353.407877777778
"29648","TTO","MNE",1651.75,0.34875
"29649","TTO","MMR",1375,9.65
"29650","TTO","BHR",229993.4,20.8862
"29651","TTO","BLZ",5070743475.63517,53.3381782436016
"29652","TTO","PAK",1851092557.75,152.979215031071
"29653","TTO","TUN",4891970787.5,1525.029125
"29654","TTO","KAZ",968486.571428571,1.08464285714286
"29655","TTO","COM",1811514.28571429,8.86157142857143
"29656","TTO","KHM",44357,0.4035
"29657","TTO","CHE",445992711.540984,1155.66470067841
"29658","TTO","ISL",1288123.57142857,2.31454885714286
"29659","TTO","BEL",2465227101.56198,8109.94515805481
"29660","TTO","MKD",5661.33333333333,0.0653333333333333
"29661","TTO","HUN",8776849,153970.668666667
"29662","TTO","IRN",109490.333333333,5143.995
"29663","TTO","LBR",1600992,13093.355
"29664","TTO","BRN",4127,0.32
"29665","TTO","DEU",1772048824.42589,1043.11060210658
"29666","TTO","SHN",4796,85.56
"29667","TTO","EGY",729731.65,62.9698255
"29668","TTO","TON",3326934,1.619
"29669","TTO","BHS",2766227151.49292,1409.32931531113
"29670","TTO","HTI",376820.369318182,851.643880681818
"29671","TTO","SGP",2086828690.71533,269.883850012872
"29672","TTO","PRY",93642,12.4191710192857
"29673","TTO","VNM",429806523.125,1227.839
"29674","TTO","IRL",706905059.106667,10.2502096117333
"29675","TTO","THA",721618956.614035,695.100126508772
"29676","TTO","BRB",4365132896.6068,693.642265547349
"29677","TTO","MRT",8329843,54.2125
"29678","TTO","BGD",2851342613.17778,1586.09115555556
"29679","TTO","ITA",1018822206.62802,2426.32078907523
"29680","TTO","UKR",592363713.06383,1.59336170212766
"29681","TTO","POL",3651211681.65,13979.27585
"29682","TTO","AGO",102065.210526316,33.3404210526316
"29683","TTO","OMN",4318.6,0.2532
"29684","TTO","DJI",7255,0.035
"29685","TTO","USA",2713824970.19447,26093.7351045518
"29686","TTO","MUS",3166937.66666667,147764.910333333
"29687","TTO","CYM",457529.46031746,720.180772486772
"29688","TTO","HND",3034993043.98026,2408.66712695762
"29689","TTO","CIV",2673390.66666667,4038.80166666667
"29690","TTO","VCT",4278446040.65864,142.789895292226
"29691","TTO","TZA",2380,0.0303333333333333
"29692","ARE","BTN",363166251.64486,9.81454295876542
